sol_id,GID_0,panels,p_area,l_area,water,urban,power,longitude,latitude
4097,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.86249999980825,3.0208333335659745
4098,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,3.0208333335659745
4099,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,3.0208333335659745
4100,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,3.0208333335659745
4101,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,3.0291666668993287
4102,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.92083333314153,3.0208333335659745
4103,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.97916666647481,3.0291666668993287
4104,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.96249999980816,3.0291666668993287
4105,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,3.0208333335659745
4106,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.97916666647481,3.0208333335659745
4107,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,3.054166666899391
4108,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,3.045833333566037
4109,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,3.045833333566037
4110,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.995833333141462,3.037500000232683
4111,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.987499999808136,3.037500000232683
4112,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.97916666647481,3.037500000232683
4113,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.987499999808136,3.037500000232683
4114,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.97916666647481,3.037500000232683
4115,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,3.037500000232683
4116,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.8791666664749,3.037500000232683
4117,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.854166666474924,2.9708333335658494
4118,COD,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.854166666474924,2.9625000002324953
4119,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8458333331416,2.9708333335658494
4120,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8458333331416,2.9791666668992036
4121,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.829166666474947,2.987500000232558
4122,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8458333331416,2.995833333565912
4123,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8458333331416,2.987500000232558
4124,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.92083333314153,3.054166666899391
4125,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.929166666474856,3.054166666899391
4126,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.829166666474947,3.0208333335659745
4127,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.887499999808227,3.0125000002326203
4128,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,3.045833333566037
4129,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.837499999808273,2.987500000232558
4130,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.837499999808273,2.9791666668992036
4131,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,3.004166666899266
4132,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8458333331416,3.045833333566037
4133,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.854166666474924,3.0625000002327454
4134,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.812499999808296,3.0125000002326203
4135,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.812499999808296,3.0125000002326203
4136,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.90416666647488,2.987500000232558
4137,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.812499999808296,3.0125000002326203
4138,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,2.987500000232558
4139,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,2.9708333335658494
4140,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.80416666647497,3.0208333335659745
4141,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.812499999808296,3.0291666668993287
4142,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.86249999980825,2.987500000232558
4143,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.854166666474924,3.0125000002326203
4144,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.895833333141553,3.0208333335659745
4145,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,3.0291666668993287
4146,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,3.0208333335659745
4147,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.837499999808273,3.045833333566037
4148,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.895833333141553,3.004166666899266
4149,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.90416666647488,2.9708333335658494
4150,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.9708333335658494
4151,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.9708333335658494
4152,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.9791666668992036
4153,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.9791666668992036
4154,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,3.045833333566037
4155,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,3.054166666899391
4156,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,3.045833333566037
4157,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,3.045833333566037
4158,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,3.054166666899391
4159,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.82083333314162,3.0291666668993287
4160,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.829166666474947,3.0625000002327454
4161,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.82083333314162,3.0708333335660996
4162,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.495833333141007,3.145833333566287
4163,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.479166666474356,3.145833333566287
4164,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.479166666474356,3.1708333335663497
4165,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.504166666474333,3.1625000002329955
4166,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.462499999807704,3.1625000002329955
4167,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,3.0625000002327454
4168,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,3.0625000002327454
4169,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.854166666474924,3.0708333335660996
4170,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.86249999980825,3.0625000002327454
4171,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.86249999980825,3.054166666899391
4172,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.795833333141644,3.037500000232683
4173,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.795833333141644,3.0291666668993287
4174,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.78749999980832,3.045833333566037
4175,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.795833333141644,3.045833333566037
4176,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.82083333314162,3.0125000002326203
4177,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.45416666647438,3.1041666668995163
4178,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.45416666647438,3.1125000002328704
4179,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.445833333141053,3.1125000002328704
4180,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.437499999807727,3.1125000002328704
4181,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.795833333141644,3.087500000232808
4182,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.80416666647497,3.0708333335660996
4183,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.80416666647497,3.0791666668994537
4184,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.162499999807977,3.195833333566412
4185,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.170833333141303,3.195833333566412
4186,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.170833333141303,3.1208333335662246
4187,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.162499999807977,3.129166666899579
4188,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.170833333141303,3.129166666899579
4189,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.187499999807955,3.1208333335662246
4190,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.929166666474856,2.9208333335657244
4191,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.90416666647488,2.9625000002324953
4192,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.912499999808205,2.954166666899141
4193,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.937499999808182,2.9625000002324953
4194,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.937499999808182,2.954166666899141
4195,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,2.91250000023237
4196,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.90416666647488,2.9375000002324327
4197,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.945833333565787
4198,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.9375000002324327
4199,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.929166666474856,2.9375000002324327
4200,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.945833333141508,2.9375000002324327
4201,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.854166666898891
4202,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,2.91250000023237
4203,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.904166666899016
4204,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.91250000023237
4205,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.904166666899016
4206,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,2.904166666899016
4207,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.929166666474856,2.954166666899141
4208,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.887499999808227,2.91250000023237
4209,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,2.8375000002321826
4210,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,2.8375000002321826
4211,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.945833333141508,2.8291666668988285
4212,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.9208333335657244
4213,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.90416666647488,2.8208333335654743
4214,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.9625000002324953
4215,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.9625000002324953
4216,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.9625000002324953
4217,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.845833333565537
4218,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,2.8291666668988285
4219,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,2.8291666668988285
4220,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,2.845833333565537
4221,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,2.862500000232245
4222,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.90416666647488,2.854166666898891
4223,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.954166666899141
4224,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,2.945833333565787
4225,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,2.954166666899141
4226,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,2.954166666899141
4227,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,2.9625000002324953
4228,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.86249999980825,2.9708333335658494
4229,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.954166666899141
4230,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.8791666664749,2.91250000023237
4231,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.8791666664749,2.904166666899016
4232,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.895833333565662
4233,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.8791666668989535
4234,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.862500000232245
4235,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,2.8791666668989535
4236,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.945833333141508,2.8375000002321826
4237,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,2.845833333565537
4238,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,2.845833333565537
4239,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,2.8875000002323077
4240,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,2.845833333565537
4241,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.97916666647481,2.7958333335654117
4242,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.045833333141417,2.7958333335654117
4243,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.029166666474765,2.7958333335654117
4244,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.12083333314135,2.7875000002320576
4245,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.07916666647472,2.804166666898766
4246,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.062499999808068,2.7875000002320576
4247,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.054166666474742,2.754166666898641
4248,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.03749999980809,2.762500000231995
4249,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,2.91250000023237
4250,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.97916666647481,2.895833333565662
4251,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.92083333314153,2.895833333565662
4252,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.954166666474833,2.904166666899016
4253,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.987499999808136,2.862500000232245
4254,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,2.8708333335655993
4255,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.954166666474833,2.8791666668989535
4256,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.954166666474833,2.8791666668989535
4257,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.96249999980816,2.8791666668989535
4258,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.929166666474856,2.8708333335655993
4259,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.029166666474765,2.770833333565349
4260,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.329166666474492,2.81250000023212
4261,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.329166666474492,2.8208333335654743
4262,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.187499999807955,2.6375000002316824
4263,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.104166666474697,2.61250000023162
4264,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.070833333141394,2.7375000002319325
4265,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.062499999808068,2.7458333335652867
4266,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.062499999808068,2.770833333565349
4267,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.070833333141394,2.7458333335652867
4268,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.070833333141394,2.754166666898641
4269,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.337499999807818,2.804166666898766
4270,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.337499999807818,2.804166666898766
4271,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.329166666474492,2.7958333335654117
4272,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.304166666474515,2.7791666668987034
4273,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.345833333141144,2.7958333335654117
4274,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.29583333314119,2.7375000002319325
4275,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.279166666474538,2.7375000002319325
4276,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.187499999807955,2.6958333335651616
4277,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.170833333141303,2.6875000002318075
4278,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.145833333141326,2.6875000002318075
4279,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.112499999808023,2.6791666668984533
4280,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.112499999808023,2.6541666668983908
4281,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.8708333335655993
4282,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.187499999807955,2.7291666668985783
4283,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.90416666647488,2.895833333565662
4284,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.912499999808205,2.954166666899141
4285,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.912499999808205,2.8708333335655993
4286,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.145833333141326,2.6458333335650366
4287,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.345833333141144,2.804166666898766
4288,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.012499999808114,2.662500000231745
4289,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,2.662500000231745
4290,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.02083333314144,2.6875000002318075
4291,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.03749999980809,2.7291666668985783
4292,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.045833333141417,2.6958333335651616
4293,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.02083333314144,2.7291666668985783
4294,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.054166666474742,2.7458333335652867
4295,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.03749999980809,2.7458333335652867
4296,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.054166666474742,2.6875000002318075
4297,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,31.02083333314144,2.6375000002316824
4298,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,2.6041666668982657
4299,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,2.620833333564974
4300,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.987499999808136,2.620833333564974
4301,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.97916666647481,2.6458333335650366
4302,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,31.029166666474765,2.6375000002316824
4303,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.062499999808068,2.7375000002319325
4304,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.062499999808068,2.7375000002319325
4305,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.045833333141417,2.720833333565224
4306,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.12083333314135,2.5458333335647865
4307,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.02083333314144,2.7458333335652867
4308,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.104166666474697,2.562500000231495
4309,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,31.029166666474765,2.6458333335650366
4310,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.07916666647472,2.562500000231495
4311,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.070833333141394,2.570833333564849
4312,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.045833333141417,2.570833333564849
4313,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,31.045833333141417,2.570833333564849
4314,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,31.045833333141417,2.579166666898203
4315,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.137499999808,2.895833333565662
4316,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.045833333141417,3.0125000002326203
4317,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.304166666474515,2.9791666668992036
4318,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.31249999980784,2.954166666899141
4319,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.35416666647447,2.9625000002324953
4320,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.37083333314112,2.9375000002324327
4321,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.320833333141167,2.895833333565662
4322,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.145833333141326,2.5875000002315574
4323,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.170833333141303,2.8875000002323077
4324,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.21249999980793,2.8875000002323077
4325,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.17916666647463,2.945833333565787
4326,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.23749999980791,2.954166666899141
4327,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.19583333314128,2.987500000232558
4328,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.345833333141144,2.91250000023237
4329,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.29583333314119,2.904166666899016
4330,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.137499999808,2.8208333335654743
4331,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.129166666474674,2.8208333335654743
4332,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.12083333314135,2.8291666668988285
4333,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.12083333314135,2.862500000232245
4334,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,2.895833333565662
4335,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.029166666474765,2.862500000232245
4336,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,2.8791666668989535
4337,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.02083333314144,2.8875000002323077
4338,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.270833333141212,3.2041666668997664
4339,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.045833333141417,2.9208333335657244
4340,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.07916666647472,2.9291666668990786
4341,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.070833333141394,2.9208333335657244
4342,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.954166666474833,2.9375000002324327
4343,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.97916666647481,2.954166666899141
4344,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.995833333141462,2.954166666899141
4345,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.987499999808136,2.945833333565787
4346,UGA,1.0,0.000140626684641,0.0,0.0,1.0,0.0,30.96249999980816,2.945833333565787
4347,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.970833333141485,2.9625000002324953
4348,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.029166666474765,2.945833333565787
4349,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.02083333314144,2.9208333335657244
4350,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.02083333314144,2.954166666899141
4351,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.21249999980793,2.8791666668989535
4352,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.337499999807818,2.91250000023237
4353,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.029166666474765,2.6375000002316824
4354,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.03749999980809,2.6291666668983282
4355,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.004166666474788,2.9208333335657244
4356,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,31.17916666647463,2.8875000002323077
4357,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.945833333141508,2.762500000231995
4358,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.870833333141576,2.6875000002318075
4359,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8458333331416,2.762500000231995
4360,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.895833333141553,2.7875000002320576
4361,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.945833333141508,2.7458333335652867
4362,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8791666664749,2.704166666898516
4363,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.854166666474924,2.7291666668985783
4364,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.887499999808227,2.770833333565349
4365,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.8458333331416,2.720833333565224
4366,UGA,1.0,0.000140626684641,0.0,0.0,0.0,0.0,30.937499999808182,2.7458333335652867
